order_id,order_date,customer_id,region,product,category,unit_price,unit_cost,quantity,discount,shipping_cost
O03069,2025-07-03,C0644,North,Headphones,Electronics,2500,1350,1,0.0,40
O03070,2025-07-03,C0835,East,Laptop,Electronics,50000,41000,2,0.1,70
O03071,2025-02-11,C1828,East,Office Chair,Furniture,6500,4300,1,0.2,40
O03072,2025-02-02,C2404,North,Office Chair,Furniture,6500,4300,1,0.0,70
O03073,2025-01-08,C1536,South,Headphones,Electronics,2500,1350,4,0.2,150
O03074,2025-09-01,C1269,North,Pen Set,Stationery,250,110,2,0.2,100
O03075,2025-06-02,C0841,South,Desk,Furniture,9000,6300,3,0.0,40
O03076,2025-11-12,C2057,West,Notebook,Stationery,150,65,4,0.0,70
O03077,2025-09-14,C0269,South,Laptop,Electronics,50000,41000,4,0.05,100
O03078,2025-02-21,C0324,West,Pen Set,Stationery,250,110,2,0.0,70
O03079,2025-02-06,C0503,North,Headphones,Electronics,2500,1350,2,0.2,70
O03080,2025-05-14,C0671,South,Office Chair,Furniture,6500,4300,1,0.1,150
O03081,2025-12-03,C1154,West,Office Chair,Furniture,6500,4300,4,0.05,150
O03082,2025-01-18,C2367,West,Pen Set,Stationery,250,110,4,0.1,40
O03083,2025-03-10,C1626,South,Keyboard,Electronics,1800,1000,3,0.0,100
O03084,2025-01-11,C0959,East,Headphones,Electronics,2500,1350,2,0.2,150
O03085,2025-05-31,C0529,West,Keyboard,Electronics,1800,1000,4,0.1,150
O03086,2025-12-28,C1622,East,Keyboard,Electronics,1800,1000,2,0.05,70
O03087,2025-09-07,C0633,East,Headphones,Electronics,2500,1350,2,0.1,100
O03088,2025-06-30,C2441,North,Headphones,Electronics,2500,1350,4,0.0,40
O03089,2025-02-22,C1195,North,Headphones,Electronics,2500,1350,2,0.3,70
O03090,2025-05-10,C1377,East,Office Chair,Furniture,6500,4300,4,0.05,40
O03091,2025-07-11,C2259,South,Keyboard,Electronics,1800,1000,1,0.2,100
O03092,2025-04-11,C0764,North,Office Chair,Furniture,6500,4300,2,0.3,100
O03093,2025-09-15,C1180,North,Notebook,Stationery,150,65,2,0.1,70
O03094,2025-12-24,C1330,South,Headphones,Electronics,2500,1350,2,0.1,70
O03095,2025-03-17,C0678,South,Backpack,Accessories,1800,850,4,0.1,40
O03096,2025-04-03,C0137,South,Pen Set,Stationery,250,110,2,0.0,150
O03097,2025-02-16,C0710,South,Headphones,Electronics,2500,1350,4,0.3,150
O03098,2025-09-22,C0281,North,Keyboard,Electronics,1800,1000,1,0.05,40
O03099,2025-06-18,C1690,West,Headphones,Electronics,2500,1350,2,0.2,70
O03100,2025-04-14,C0018,East,Keyboard,Electronics,1800,1000,2,0.1,100
O03101,2025-03-22,C0792,North,Keyboard,Electronics,1800,1000,3,0.0,70
O03102,2025-01-26,C2211,South,Headphones,Electronics,2500,1350,1,0.05,40
O03103,2025-06-23,C1422,South,Laptop,Electronics,50000,41000,2,0.0,40
O03104,2025-09-07,C1679,East,Office Chair,Furniture,6500,4300,3,0.0,40
O03105,2025-03-27,C1672,East,Notebook,Stationery,150,65,2,0.1,150
O03106,2025-01-01,C0746,East,Keyboard,Electronics,1800,1000,4,0.0,100
O03107,2025-06-22,C1581,East,Pen Set,Stationery,250,110,2,0.3,70
O03108,2025-09-04,C0553,North,Keyboard,Electronics,1800,1000,4,0.05,40
O03109,2025-05-06,C1589,South,Backpack,Accessories,1800,850,1,0.05,150
O03110,2025-04-02,C1708,North,Headphones,Electronics,2500,1350,4,0.0,70
O03111,2025-02-26,C2191,South,Desk,Furniture,9000,6300,2,0.0,70
O03112,2025-09-30,C2299,South,Pen Set,Stationery,250,110,1,0.1,100
O03113,2025-11-11,C0060,East,Laptop,Electronics,50000,41000,3,0.05,40
O03114,2025-10-08,C0748,North,Backpack,Accessories,1800,850,1,0.1,100
O03115,2025-07-09,C1368,East,Keyboard,Electronics,1800,1000,1,0.1,70
O03116,2025-09-22,C0804,South,Office Chair,Furniture,6500,4300,3,0.0,100
O03117,2025-05-25,C1547,South,Notebook,Stationery,150,65,4,0.05,100
O03118,2025-01-09,C2136,East,Notebook,Stationery,150,65,2,0.05,40
O03119,2025-05-15,C0646,North,Laptop,Electronics,50000,41000,3,0.0,100
O03120,2025-09-14,C2234,South,Pen Set,Stationery,250,110,1,0.2,40
O03121,2025-08-25,C2206,South,Desk,Furniture,9000,6300,1,0.0,100
O03122,2025-12-28,C2286,East,Backpack,Accessories,1800,850,4,0.0,70
O03123,2025-12-31,C0184,North,Office Chair,Furniture,6500,4300,1,0.1,100
O03124,2025-03-30,C0733,West,Desk,Furniture,9000,6300,2,0.05,40
O03125,2025-01-04,C0311,West,Office Chair,Furniture,6500,4300,3,0.3,70
O03126,2025-04-11,C0301,West,Backpack,Accessories,1800,850,1,0.2,70
O03127,2025-11-16,C0133,North,Pen Set,Stationery,250,110,4,0.2,70
O03128,2025-10-24,C1100,East,Backpack,Accessories,1800,850,3,0.1,70
O03129,2025-02-06,C0219,North,Desk,Furniture,9000,6300,2,0.05,40
O03130,2025-02-28,C0740,West,Pen Set,Stationery,250,110,4,0.0,70
O03131,2025-07-25,C2454,South,Keyboard,Electronics,1800,1000,3,0.2,40
O03132,2025-08-30,C2210,North,Office Chair,Furniture,6500,4300,3,0.05,100
O03133,2025-12-25,C2343,South,Pen Set,Stationery,250,110,1,0.05,40
O03134,2025-10-03,C0092,West,Laptop,Electronics,50000,41000,1,0.1,40
O03135,2025-03-19,C1653,West,Notebook,Stationery,150,65,1,0.2,70
O03136,2025-01-14,C1585,South,Laptop,Electronics,50000,41000,3,0.1,70
O03137,2025-08-20,C0332,South,Desk,Furniture,9000,6300,4,0.0,150
O03138,2025-07-22,C2266,East,Office Chair,Furniture,6500,4300,4,0.3,70
O03139,2025-12-03,C1011,West,Office Chair,Furniture,6500,4300,3,0.0,70
O03140,2025-07-30,C2442,East,Office Chair,Furniture,6500,4300,1,0.3,40
O03141,2025-07-02,C0285,South,Office Chair,Furniture,6500,4300,3,0.05,150
O03142,2025-04-21,C1626,East,Office Chair,Furniture,6500,4300,3,0.3,150
O03143,2025-02-01,C0327,West,Office Chair,Furniture,6500,4300,3,0.3,40
O03144,2025-11-16,C2375,North,Desk,Furniture,9000,6300,3,0.05,70
O03145,2025-10-29,C1519,South,Pen Set,Stationery,250,110,3,0.2,40
O03146,2025-03-01,C0190,North,Desk,Furniture,9000,6300,3,0.0,40
O03147,2025-09-14,C0538,South,Notebook,Stationery,150,65,2,0.0,40
O03148,2025-05-13,C0899,East,Pen Set,Stationery,250,110,1,0.05,150
O03149,2025-06-09,C0033,North,Backpack,Accessories,1800,850,1,0.1,70
O03150,2025-11-06,C0022,South,Laptop,Electronics,50000,41000,4,0.0,70
O03151,2025-11-04,C2314,North,Notebook,Stationery,150,65,2,0.1,40
O03152,2025-03-11,C2453,West,Headphones,Electronics,2500,1350,2,0.3,40
O03153,2025-04-23,C1341,West,Headphones,Electronics,2500,1350,2,0.2,100
O03154,2025-10-27,C2257,South,Pen Set,Stationery,250,110,1,0.0,150
O03155,2025-12-01,C1639,East,Laptop,Electronics,50000,41000,4,0.1,100
O03156,2025-01-29,C0071,North,Pen Set,Stationery,250,110,1,0.0,100
O03157,2025-11-01,C1787,West,Pen Set,Stationery,250,110,1,0.0,70
O03158,2025-06-28,C0046,East,Backpack,Accessories,1800,850,2,0.3,150
O03159,2025-08-04,C2042,North,Notebook,Stationery,150,65,2,0.3,150
O03160,2025-01-28,C0918,West,Pen Set,Stationery,250,110,1,0.0,150
O03161,2025-09-06,C0354,North,Laptop,Electronics,50000,41000,2,0.0,100
O03162,2025-09-05,C0647,East,Backpack,Accessories,1800,850,4,0.05,100
O03163,2025-08-30,C1709,North,Headphones,Electronics,2500,1350,2,0.05,40
O03164,2025-10-16,C2118,East,Keyboard,Electronics,1800,1000,4,0.0,40
O03165,2025-12-12,C1427,North,Headphones,Electronics,2500,1350,2,0.0,40
O03166,2025-11-07,C0402,North,Office Chair,Furniture,6500,4300,1,0.05,70
O03167,2025-09-29,C2251,South,Notebook,Stationery,150,65,1,0.0,100
O03168,2025-12-25,C1977,West,Keyboard,Electronics,1800,1000,4,0.2,40
O03169,2025-09-04,C1025,North,Pen Set,Stationery,250,110,2,0.2,150
O03170,2025-09-03,C1387,East,Desk,Furniture,9000,6300,4,0.1,100
O03171,2025-07-17,C2410,South,Notebook,Stationery,150,65,4,0.05,100
O03172,2025-10-08,C0944,West,Backpack,Accessories,1800,850,1,0.2,150
O03173,2025-01-27,C0065,North,Office Chair,Furniture,6500,4300,2,0.0,100
O03174,2025-07-04,C0365,South,Keyboard,Electronics,1800,1000,3,0.2,40
O03175,2025-06-05,C1501,West,Backpack,Accessories,1800,850,1,0.0,150
O03176,2025-11-30,C2495,South,Desk,Furniture,9000,6300,4,0.3,150
O03177,2025-01-27,C1850,South,Desk,Furniture,9000,6300,1,0.0,40
O03178,2025-08-23,C1545,West,Keyboard,Electronics,1800,1000,4,0.2,100
O03179,2025-03-09,C0808,South,Headphones,Electronics,2500,1350,4,0.0,70
O03180,2025-11-19,C1099,South,Headphones,Electronics,2500,1350,3,0.2,40
O03181,2025-11-07,C0096,South,Headphones,Electronics,2500,1350,4,0.1,70
O03182,2025-03-27,C0928,West,Headphones,Electronics,2500,1350,4,0.0,150
O03183,2025-11-15,C1559,West,Notebook,Stationery,150,65,3,0.2,70
O03184,2025-07-01,C2265,East,Laptop,Electronics,50000,41000,3,0.0,100
O03185,2025-12-21,C2307,East,Notebook,Stationery,150,65,2,0.1,150
O03186,2025-09-24,C2053,South,Backpack,Accessories,1800,850,2,0.05,70
O03187,2025-01-13,C0054,North,Pen Set,Stationery,250,110,4,0.2,150
O03188,2025-03-15,C2028,North,Office Chair,Furniture,6500,4300,1,0.2,70
O03189,2025-05-28,C0547,North,Laptop,Electronics,50000,41000,2,0.05,150
O03190,2025-03-19,C1541,North,Pen Set,Stationery,250,110,3,0.2,40
O03191,2025-02-18,C2366,East,Laptop,Electronics,50000,41000,2,0.3,150
O03192,2025-12-23,C2220,North,Notebook,Stationery,150,65,2,0.1,40
O03193,2025-11-14,C1662,North,Notebook,Stationery,150,65,3,0.05,150
O03194,2025-06-08,C0749,South,Headphones,Electronics,2500,1350,2,0.05,100
O03195,2025-03-20,C1303,North,Notebook,Stationery,150,65,4,0.0,100
O03196,2025-03-08,C1760,North,Headphones,Electronics,2500,1350,1,0.05,150
O03197,2025-12-01,C1286,North,Headphones,Electronics,2500,1350,2,0.0,100
O03198,2025-05-01,C1012,North,Pen Set,Stationery,250,110,4,0.2,100
O03199,2025-01-05,C1008,South,Backpack,Accessories,1800,850,2,0.1,150
O03200,2025-05-26,C1500,East,Keyboard,Electronics,1800,1000,3,0.1,150
O03201,2025-06-15,C0090,West,Backpack,Accessories,1800,850,3,0.0,40
O03202,2025-08-16,C2496,East,Backpack,Accessories,1800,850,2,0.0,150
O03203,2025-05-04,C0256,East,Pen Set,Stationery,250,110,3,0.2,100
O03204,2025-12-03,C2462,West,Headphones,Electronics,2500,1350,1,0.1,40
O03205,2025-08-23,C0089,South,Keyboard,Electronics,1800,1000,3,0.3,150
O03206,2025-12-27,C1282,East,Notebook,Stationery,150,65,1,0.1,150
O03207,2025-05-14,C1044,South,Backpack,Accessories,1800,850,3,0.0,150
O03208,2025-08-26,C1435,South,Pen Set,Stationery,250,110,1,0.1,150
O03209,2025-05-14,C1084,South,Office Chair,Furniture,6500,4300,4,0.1,70
O03210,2025-09-13,C2244,North,Headphones,Electronics,2500,1350,3,0.0,70
O03211,2025-09-30,C0042,West,Backpack,Accessories,1800,850,1,0.1,70
O03212,2025-04-28,C2465,North,Keyboard,Electronics,1800,1000,1,0.0,70
O03213,2025-12-09,C1724,East,Keyboard,Electronics,1800,1000,1,0.0,40
O03214,2025-11-09,C1947,West,Backpack,Accessories,1800,850,4,0.0,100
O03215,2025-11-23,C0350,South,Desk,Furniture,9000,6300,3,0.1,150
O03216,2025-03-21,C0163,North,Keyboard,Electronics,1800,1000,2,0.1,150
O03217,2025-09-20,C0993,South,Laptop,Electronics,50000,41000,2,0.0,100
O03218,2025-02-08,C0807,South,Office Chair,Furniture,6500,4300,1,0.2,150
O03219,2025-02-08,C1958,West,Backpack,Accessories,1800,850,1,0.2,40
O03220,2025-12-22,C2242,East,Office Chair,Furniture,6500,4300,4,0.05,70
O03221,2025-02-25,C1069,East,Notebook,Stationery,150,65,3,0.0,150
O03222,2025-11-12,C1921,South,Keyboard,Electronics,1800,1000,2,0.0,150
O03223,2025-06-07,C0149,East,Pen Set,Stationery,250,110,1,0.0,150
O03224,2025-04-21,C1856,East,Pen Set,Stationery,250,110,2,0.3,70
O03225,2025-01-27,C0249,North,Desk,Furniture,9000,6300,2,0.2,40
O03226,2025-09-04,C1670,North,Pen Set,Stationery,250,110,1,0.0,150
O03227,2025-09-21,C0956,North,Desk,Furniture,9000,6300,3,0.1,70
O03228,2025-06-20,C1039,South,Office Chair,Furniture,6500,4300,3,0.0,100
O03229,2025-10-23,C0691,West,Notebook,Stationery,150,65,4,0.0,40
O03230,2025-04-28,C1009,East,Pen Set,Stationery,250,110,2,0.05,150
O03231,2025-07-21,C2187,South,Pen Set,Stationery,250,110,2,0.0,70
O03232,2025-04-15,C2023,West,Headphones,Electronics,2500,1350,4,0.0,150
O03233,2025-08-01,C0851,North,Notebook,Stationery,150,65,2,0.05,100
O03234,2025-02-19,C0735,North,Laptop,Electronics,50000,41000,3,0.05,70
O03235,2025-06-23,C1273,West,Desk,Furniture,9000,6300,3,0.05,70
O03236,2025-07-20,C1713,West,Desk,Furniture,9000,6300,4,0.1,150
O03237,2025-07-23,C0456,East,Keyboard,Electronics,1800,1000,2,0.05,100
O03238,2025-06-13,C1816,North,Backpack,Accessories,1800,850,3,0.05,100
O03239,2025-08-23,C2372,West,Backpack,Accessories,1800,850,1,0.05,100
O03240,2025-07-06,C2112,East,Laptop,Electronics,50000,41000,4,0.3,40
O03241,2025-04-14,C1371,East,Headphones,Electronics,2500,1350,1,0.0,40
O03242,2025-03-20,C0800,North,Headphones,Electronics,2500,1350,3,0.1,40
O03243,2025-08-25,C0809,South,Backpack,Accessories,1800,850,1,0.0,70
O03244,2025-12-09,C1855,West,Desk,Furniture,9000,6300,2,0.05,100
O03245,2025-10-02,C1138,West,Notebook,Stationery,150,65,1,0.1,70
O03246,2025-08-22,C0267,South,Pen Set,Stationery,250,110,3,0.2,40
O03247,2025-12-03,C1695,South,Pen Set,Stationery,250,110,2,0.3,70
O03248,2025-11-25,C0346,East,Laptop,Electronics,50000,41000,3,0.05,40
O03249,2025-07-04,C2468,South,Headphones,Electronics,2500,1350,2,0.0,70
O03250,2025-02-09,C1044,South,Office Chair,Furniture,6500,4300,1,0.2,100
O03251,2025-08-20,C0855,North,Keyboard,Electronics,1800,1000,3,0.0,70
O03252,2025-08-16,C0139,North,Notebook,Stationery,150,65,3,0.1,40
O03253,2025-04-12,C0420,East,Headphones,Electronics,2500,1350,3,0.2,40
O03254,2025-11-07,C2370,North,Keyboard,Electronics,1800,1000,2,0.05,70
O03255,2025-11-14,C1343,North,Headphones,Electronics,2500,1350,3,0.1,40
O03256,2025-05-01,C2255,West,Headphones,Electronics,2500,1350,3,0.0,150
O03257,2025-06-24,C2390,East,Headphones,Electronics,2500,1350,1,0.0,40
O03258,2025-03-13,C0123,North,Headphones,Electronics,2500,1350,1,0.3,40
O03259,2025-03-07,C0952,South,Desk,Furniture,9000,6300,2,0.0,100
O03260,2025-04-07,C2096,East,Office Chair,Furniture,6500,4300,1,0.05,100
O03261,2025-05-14,C1240,South,Office Chair,Furniture,6500,4300,3,0.1,100
O03262,2025-04-10,C1273,South,Office Chair,Furniture,6500,4300,1,0.05,40
O03263,2025-02-25,C1426,South,Notebook,Stationery,150,65,1,0.0,100
O03264,2025-06-13,C1755,North,Pen Set,Stationery,250,110,1,0.0,150
O03265,2025-08-16,C2347,East,Desk,Furniture,9000,6300,2,0.05,100
O03266,2025-04-29,C2218,North,Notebook,Stationery,150,65,1,0.05,70
O03267,2025-07-14,C1563,South,Notebook,Stationery,150,65,3,0.2,70
O03268,2025-04-10,C1443,North,Notebook,Stationery,150,65,1,0.05,150
O03269,2025-09-14,C0903,North,Headphones,Electronics,2500,1350,4,0.3,40
O03270,2025-08-25,C0291,North,Backpack,Accessories,1800,850,3,0.0,100
O03271,2025-12-17,C1773,West,Headphones,Electronics,2500,1350,1,0.05,70
O03272,2025-01-20,C0007,North,Office Chair,Furniture,6500,4300,2,0.3,150
O03273,2025-11-08,C1746,North,Notebook,Stationery,150,65,1,0.2,40
O03274,2025-05-05,C1243,North,Office Chair,Furniture,6500,4300,4,0.05,100
O03275,2025-01-25,C1967,East,Headphones,Electronics,2500,1350,3,0.05,70
O03276,2025-09-09,C2374,South,Backpack,Accessories,1800,850,4,0.2,70
O03277,2025-03-04,C1383,West,Laptop,Electronics,50000,41000,2,0.0,70
O03278,2025-03-06,C1432,East,Headphones,Electronics,2500,1350,1,0.0,40
O03279,2025-12-24,C1219,South,Backpack,Accessories,1800,850,1,0.1,150
O03280,2025-03-22,C0933,East,Notebook,Stationery,150,65,2,0.2,100
O03281,2025-07-19,C0223,North,Laptop,Electronics,50000,41000,4,0.1,100
O03282,2025-03-15,C0078,West,Pen Set,Stationery,250,110,2,0.05,100
O03283,2025-02-15,C1808,West,Backpack,Accessories,1800,850,4,0.3,100
O03284,2025-01-01,C2288,North,Laptop,Electronics,50000,41000,2,0.0,100
O03285,2025-01-06,C0135,East,Office Chair,Furniture,6500,4300,1,0.2,70
O03286,2025-06-22,C0818,North,Office Chair,Furniture,6500,4300,2,0.0,40
O03287,2025-06-08,C1521,South,Headphones,Electronics,2500,1350,1,0.1,40
O03288,2025-01-15,C1762,East,Headphones,Electronics,2500,1350,3,0.1,100
O03289,2025-05-08,C1839,West,Headphones,Electronics,2500,1350,1,0.0,40
O03290,2025-04-10,C1736,South,Headphones,Electronics,2500,1350,3,0.1,70
O03291,2025-07-28,C0210,East,Office Chair,Furniture,6500,4300,2,0.2,100
O03292,2025-12-30,C0635,East,Office Chair,Furniture,6500,4300,2,0.05,100
O03293,2025-09-10,C1174,North,Headphones,Electronics,2500,1350,3,0.0,40
O03294,2025-12-02,C0160,East,Keyboard,Electronics,1800,1000,3,0.0,100
O03295,2025-03-12,C0858,East,Headphones,Electronics,2500,1350,4,0.1,150
O03296,2025-03-20,C0963,East,Pen Set,Stationery,250,110,2,0.1,70
O03297,2025-10-02,C2446,West,Headphones,Electronics,2500,1350,4,0.05,40
O03298,2025-04-24,C0793,North,Backpack,Accessories,1800,850,4,0.0,100
O03299,2025-11-06,C2429,North,Desk,Furniture,9000,6300,4,0.1,100
O03300,2025-06-19,C1751,North,Pen Set,Stationery,250,110,4,0.05,70
O03301,2025-03-15,C1731,North,Notebook,Stationery,150,65,4,0.0,100
O03302,2025-11-05,C2050,South,Keyboard,Electronics,1800,1000,2,0.05,150
O03303,2025-07-20,C2106,West,Desk,Furniture,9000,6300,3,0.1,100
O03304,2025-10-20,C0557,South,Keyboard,Electronics,1800,1000,4,0.3,150
O03305,2025-06-15,C1053,East,Laptop,Electronics,50000,41000,2,0.1,40
O03306,2025-02-16,C1321,South,Keyboard,Electronics,1800,1000,4,0.0,70
O03307,2025-09-06,C2442,South,Keyboard,Electronics,1800,1000,3,0.2,100
O03308,2025-02-15,C0102,West,Headphones,Electronics,2500,1350,2,0.0,70
O03309,2025-08-31,C1192,East,Laptop,Electronics,50000,41000,4,0.3,150
O03310,2025-06-02,C0536,South,Backpack,Accessories,1800,850,1,0.05,100
O03311,2025-10-16,C0518,West,Desk,Furniture,9000,6300,3,0.3,70
O03312,2025-11-14,C1905,South,Office Chair,Furniture,6500,4300,4,0.2,150
O03313,2025-05-29,C0505,North,Backpack,Accessories,1800,850,1,0.2,150
O03314,2025-11-18,C1984,South,Headphones,Electronics,2500,1350,2,0.0,40
O03315,2025-02-10,C2485,East,Office Chair,Furniture,6500,4300,3,0.2,100
O03316,2025-02-09,C1942,South,Pen Set,Stationery,250,110,1,0.1,70
O03317,2025-12-29,C0425,West,Notebook,Stationery,150,65,4,0.05,150
O03318,2025-07-29,C0356,South,Office Chair,Furniture,6500,4300,3,0.05,70
O03319,2025-06-14,C1093,South,Keyboard,Electronics,1800,1000,2,0.1,70
O03320,2025-02-26,C1378,West,Laptop,Electronics,50000,41000,2,0.3,150
O03321,2025-04-16,C1946,South,Laptop,Electronics,50000,41000,1,0.2,150
O03322,2025-09-08,C1057,South,Headphones,Electronics,2500,1350,1,0.05,40
O03323,2025-10-27,C0418,North,Pen Set,Stationery,250,110,3,0.1,100
O03324,2025-12-01,C2479,South,Notebook,Stationery,150,65,4,0.0,150
O03325,2025-05-29,C2262,South,Office Chair,Furniture,6500,4300,2,0.05,40
O03326,2025-06-15,C1636,North,Pen Set,Stationery,250,110,1,0.2,100
O03327,2025-03-01,C1739,South,Headphones,Electronics,2500,1350,3,0.1,150
O03328,2025-01-31,C2339,North,Headphones,Electronics,2500,1350,3,0.2,150
O03329,2025-06-09,C1188,North,Office Chair,Furniture,6500,4300,1,0.1,40
O03330,2025-07-31,C0364,South,Backpack,Accessories,1800,850,3,0.05,150
O03331,2025-02-08,C1515,North,Desk,Furniture,9000,6300,1,0.1,70
O03332,2025-05-30,C1128,East,Pen Set,Stationery,250,110,1,0.0,70
O03333,2025-08-23,C2000,East,Headphones,Electronics,2500,1350,2,0.3,70
O03334,2025-10-23,C1930,South,Pen Set,Stationery,250,110,3,0.3,100
O03335,2025-12-09,C1179,North,Laptop,Electronics,50000,41000,3,0.2,40
O03336,2025-05-05,C0920,South,Headphones,Electronics,2500,1350,3,0.2,100
O03337,2025-05-23,C1056,North,Desk,Furniture,9000,6300,1,0.1,40
O03338,2025-11-16,C1582,South,Laptop,Electronics,50000,41000,2,0.05,150
O03339,2025-09-11,C1593,East,Pen Set,Stationery,250,110,3,0.2,70
O03340,2025-04-10,C1280,East,Pen Set,Stationery,250,110,3,0.0,100
O03341,2025-09-08,C1330,South,Desk,Furniture,9000,6300,1,0.2,40
O03342,2025-02-27,C2480,West,Keyboard,Electronics,1800,1000,4,0.0,40
O03343,2025-06-13,C0635,North,Laptop,Electronics,50000,41000,1,0.2,40
O03344,2025-04-22,C0435,West,Desk,Furniture,9000,6300,4,0.1,150
O03345,2025-12-29,C1998,West,Desk,Furniture,9000,6300,3,0.2,40
O03346,2025-01-13,C2339,South,Pen Set,Stationery,250,110,1,0.05,40
O03347,2025-11-09,C1522,North,Desk,Furniture,9000,6300,2,0.1,100
O03348,2025-04-13,C1004,North,Headphones,Electronics,2500,1350,2,0.3,150
O03349,2025-01-14,C0872,West,Laptop,Electronics,50000,41000,4,0.05,40
O03350,2025-08-29,C1170,North,Pen Set,Stationery,250,110,3,0.0,70
O03351,2025-09-05,C0132,West,Headphones,Electronics,2500,1350,2,0.0,100
O03352,2025-02-21,C1322,South,Backpack,Accessories,1800,850,4,0.1,70
O03353,2025-01-14,C0674,South,Laptop,Electronics,50000,41000,1,0.1,40
O03354,2025-02-10,C0664,East,Notebook,Stationery,150,65,4,0.1,150
O03355,2025-05-30,C1401,North,Backpack,Accessories,1800,850,4,0.0,70
O03356,2025-02-18,C2410,South,Office Chair,Furniture,6500,4300,2,0.0,100
O03357,2025-09-14,C0515,West,Laptop,Electronics,50000,41000,1,0.2,70
O03358,2025-01-29,C2279,North,Backpack,Accessories,1800,850,4,0.1,100
O03359,2025-10-15,C1299,West,Headphones,Electronics,2500,1350,4,0.0,150
O03360,2025-11-16,C2433,West,Desk,Furniture,9000,6300,2,0.0,70
O03361,2025-09-19,C0956,North,Backpack,Accessories,1800,850,1,0.0,150
O03362,2025-12-11,C2493,South,Notebook,Stationery,150,65,2,0.2,70
O03363,2025-12-09,C1650,North,Laptop,Electronics,50000,41000,1,0.1,70
O03364,2025-01-17,C1675,East,Pen Set,Stationery,250,110,3,0.1,40
O03365,2025-05-05,C1409,West,Headphones,Electronics,2500,1350,3,0.1,70
O03366,2025-10-05,C1130,West,Notebook,Stationery,150,65,2,0.2,100
O03367,2025-05-04,C1313,West,Desk,Furniture,9000,6300,3,0.05,100
O03368,2025-09-27,C2127,North,Keyboard,Electronics,1800,1000,3,0.05,70
O03369,2025-10-10,C1981,South,Office Chair,Furniture,6500,4300,1,0.05,70
O03370,2025-12-30,C0060,North,Laptop,Electronics,50000,41000,2,0.3,40
O03371,2025-05-01,C1737,West,Backpack,Accessories,1800,850,4,0.1,150
O03372,2025-05-07,C2087,North,Headphones,Electronics,2500,1350,4,0.1,70
O03373,2025-01-09,C1861,North,Keyboard,Electronics,1800,1000,4,0.2,70
O03374,2025-04-15,C1244,North,Desk,Furniture,9000,6300,4,0.0,150
O03375,2025-04-13,C0839,North,Notebook,Stationery,150,65,1,0.05,100
O03376,2025-06-15,C1684,North,Desk,Furniture,9000,6300,2,0.1,150
O03377,2025-06-03,C1660,North,Desk,Furniture,9000,6300,2,0.3,70
