order_id,order_date,customer_id,region,product,category,unit_price,unit_cost,quantity,discount,shipping_cost,gross_sales,revenue,cost,profit,month,discount_band
O02668,2025-06-23,C1645,West,Backpack,Accessories,1800,850,4,0.3,70,7200,5040.0,3470,1570.0,2025-06,High (>10%)
O02734,2025-06-23,C0424,North,Headphones,Electronics,2500,1350,2,0.2,150,5000,4000.0,2850,1150.0,2025-06,High (>10%)
O02815,2025-06-23,C1871,South,Headphones,Electronics,2500,1350,1,0.1,70,2500,2250.0,1420,830.0,2025-06,Low (1-10%)
O03103,2025-06-23,C1422,South,Laptop,Electronics,50000,41000,2,0.0,40,100000,100000.0,82040,17960.0,2025-06,None
O03235,2025-06-23,C1273,West,Desk,Furniture,9000,6300,3,0.05,70,27000,25650.0,18970,6680.0,2025-06,Low (1-10%)
O03513,2025-06-23,C1459,North,Headphones,Electronics,2500,1350,3,0.2,100,7500,6000.0,4150,1850.0,2025-06,High (>10%)
O03850,2025-06-23,C2114,East,Headphones,Electronics,2500,1350,3,0.0,70,7500,7500.0,4120,3380.0,2025-06,None
O03895,2025-06-23,C0030,East,Desk,Furniture,9000,6300,2,0.3,150,18000,12600.0,12750,-150.0,2025-06,High (>10%)
O04155,2025-06-23,C2016,West,Headphones,Electronics,2500,1350,4,0.05,40,10000,9500.0,5440,4060.0,2025-06,Low (1-10%)
O04701,2025-06-23,C1768,West,Backpack,Accessories,1800,850,2,0.05,40,3600,3420.0,1740,1680.0,2025-06,Low (1-10%)
O04891,2025-06-23,C1938,West,Pen Set,Stationery,250,110,3,0.1,70,750,675.0,400,275.0,2025-06,Low (1-10%)
O05015,2025-06-23,C1503,West,Notebook,Stationery,150,65,1,0.0,150,150,150.0,215,-65.0,2025-06,None
O05063,2025-06-23,C1064,East,Desk,Furniture,9000,6300,1,0.2,150,9000,7200.0,6450,750.0,2025-06,High (>10%)
O05200,2025-06-23,C1027,South,Backpack,Accessories,1800,850,2,0.0,150,3600,3600.0,1850,1750.0,2025-06,None
O05215,2025-06-23,C0087,South,Pen Set,Stationery,250,110,3,0.05,40,750,712.5,370,342.5,2025-06,Low (1-10%)
O05947,2025-06-23,C2116,North,Keyboard,Electronics,1800,1000,2,0.0,40,3600,3600.0,2040,1560.0,2025-06,None
O00349,2025-06-24,C1960,East,Headphones,Electronics,2500,1350,4,0.0,70,10000,10000.0,5470,4530.0,2025-06,None
O00528,2025-06-24,C1762,North,Headphones,Electronics,2500,1350,2,0.0,70,5000,5000.0,2770,2230.0,2025-06,None
O00598,2025-06-24,C0698,South,Pen Set,Stationery,250,110,1,0.05,40,250,237.5,150,87.5,2025-06,Low (1-10%)
O00799,2025-06-24,C1349,North,Keyboard,Electronics,1800,1000,4,0.3,40,7200,5040.0,4040,1000.0,2025-06,High (>10%)
O01325,2025-06-24,C0817,North,Pen Set,Stationery,250,110,2,0.3,150,500,350.0,370,-20.0,2025-06,High (>10%)
O01523,2025-06-24,C0665,North,Headphones,Electronics,2500,1350,2,0.0,150,5000,5000.0,2850,2150.0,2025-06,None
O02181,2025-06-24,C0968,North,Notebook,Stationery,150,65,3,0.0,150,450,450.0,345,105.0,2025-06,None
O02256,2025-06-24,C1148,North,Notebook,Stationery,150,65,2,0.0,70,300,300.0,200,100.0,2025-06,None
O02544,2025-06-24,C2296,West,Office Chair,Furniture,6500,4300,4,0.2,70,26000,20800.0,17270,3530.0,2025-06,High (>10%)
O02994,2025-06-24,C0831,South,Pen Set,Stationery,250,110,3,0.2,40,750,600.0,370,230.0,2025-06,High (>10%)
O03257,2025-06-24,C2390,East,Headphones,Electronics,2500,1350,1,0.0,40,2500,2500.0,1390,1110.0,2025-06,None
O03396,2025-06-24,C2076,South,Pen Set,Stationery,250,110,1,0.0,100,250,250.0,210,40.0,2025-06,None
O03401,2025-06-24,C2400,East,Pen Set,Stationery,250,110,4,0.1,150,1000,900.0,590,310.0,2025-06,Low (1-10%)
O03596,2025-06-24,C2190,East,Keyboard,Electronics,1800,1000,2,0.05,150,3600,3420.0,2150,1270.0,2025-06,Low (1-10%)
O04268,2025-06-24,C2061,South,Backpack,Accessories,1800,850,1,0.0,100,1800,1800.0,950,850.0,2025-06,None
O04502,2025-06-24,C0987,South,Desk,Furniture,9000,6300,3,0.0,70,27000,27000.0,18970,8030.0,2025-06,None
O04875,2025-06-24,C0998,South,Headphones,Electronics,2500,1350,2,0.05,100,5000,4750.0,2800,1950.0,2025-06,Low (1-10%)
O05645,2025-06-24,C1898,North,Desk,Furniture,9000,6300,3,0.05,100,27000,25650.0,19000,6650.0,2025-06,Low (1-10%)
O05752,2025-06-24,C0761,North,Headphones,Electronics,2500,1350,1,0.0,150,2500,2500.0,1500,1000.0,2025-06,None
O05775,2025-06-24,C0665,West,Office Chair,Furniture,6500,4300,3,0.0,100,19500,19500.0,13000,6500.0,2025-06,None
O05851,2025-06-24,C1546,South,Headphones,Electronics,2500,1350,4,0.0,150,10000,10000.0,5550,4450.0,2025-06,None
O00716,2025-06-25,C2357,South,Pen Set,Stationery,250,110,2,0.2,100,500,400.0,320,80.0,2025-06,High (>10%)
O01094,2025-06-25,C0089,East,Office Chair,Furniture,6500,4300,3,0.1,40,19500,17550.0,12940,4610.0,2025-06,Low (1-10%)
O01513,2025-06-25,C0905,North,Notebook,Stationery,150,65,3,0.05,70,450,427.5,265,162.5,2025-06,Low (1-10%)
O02058,2025-06-25,C1531,North,Notebook,Stationery,150,65,3,0.3,70,450,315.0,265,50.0,2025-06,High (>10%)
O02090,2025-06-25,C2405,South,Laptop,Electronics,50000,41000,4,0.05,40,200000,190000.0,164040,25960.0,2025-06,Low (1-10%)
O03068,2025-06-25,C0114,West,Notebook,Stationery,150,65,4,0.0,100,600,600.0,360,240.0,2025-06,None
O03525,2025-06-25,C1872,East,Keyboard,Electronics,1800,1000,1,0.2,150,1800,1440.0,1150,290.0,2025-06,High (>10%)
O03792,2025-06-25,C1640,North,Headphones,Electronics,2500,1350,4,0.05,150,10000,9500.0,5550,3950.0,2025-06,Low (1-10%)
O04450,2025-06-25,C0670,North,Backpack,Accessories,1800,850,3,0.1,100,5400,4860.0,2650,2210.0,2025-06,Low (1-10%)
O04729,2025-06-25,C0951,North,Laptop,Electronics,50000,41000,3,0.0,40,150000,150000.0,123040,26960.0,2025-06,None
O05077,2025-06-25,C1858,North,Keyboard,Electronics,1800,1000,3,0.2,40,5400,4320.0,3040,1280.0,2025-06,High (>10%)
O00311,2025-06-26,C0525,North,Notebook,Stationery,150,65,4,0.0,100,600,600.0,360,240.0,2025-06,None
O00460,2025-06-26,C1085,West,Laptop,Electronics,50000,41000,4,0.1,100,200000,180000.0,164100,15900.0,2025-06,Low (1-10%)
O00554,2025-06-26,C0526,North,Keyboard,Electronics,1800,1000,1,0.1,150,1800,1620.0,1150,470.0,2025-06,Low (1-10%)
O00663,2025-06-26,C0201,North,Laptop,Electronics,50000,41000,2,0.1,70,100000,90000.0,82070,7930.0,2025-06,Low (1-10%)
O00765,2025-06-26,C0914,South,Keyboard,Electronics,1800,1000,1,0.05,150,1800,1710.0,1150,560.0,2025-06,Low (1-10%)
O00937,2025-06-26,C1546,North,Headphones,Electronics,2500,1350,1,0.0,40,2500,2500.0,1390,1110.0,2025-06,None
O01060,2025-06-26,C0210,West,Keyboard,Electronics,1800,1000,2,0.05,150,3600,3420.0,2150,1270.0,2025-06,Low (1-10%)
O01061,2025-06-26,C0729,West,Pen Set,Stationery,250,110,1,0.05,70,250,237.5,180,57.5,2025-06,Low (1-10%)
O01136,2025-06-26,C1255,North,Laptop,Electronics,50000,41000,3,0.2,100,150000,120000.0,123100,-3100.0,2025-06,High (>10%)
O01176,2025-06-26,C2417,East,Keyboard,Electronics,1800,1000,2,0.0,40,3600,3600.0,2040,1560.0,2025-06,None
O01397,2025-06-26,C1241,North,Desk,Furniture,9000,6300,2,0.05,150,18000,17100.0,12750,4350.0,2025-06,Low (1-10%)
O01785,2025-06-26,C2439,West,Notebook,Stationery,150,65,4,0.0,40,600,600.0,300,300.0,2025-06,None
O02240,2025-06-26,C1630,North,Backpack,Accessories,1800,850,4,0.1,40,7200,6480.0,3440,3040.0,2025-06,Low (1-10%)
O02368,2025-06-26,C0893,West,Headphones,Electronics,2500,1350,1,0.0,70,2500,2500.0,1420,1080.0,2025-06,None
O03508,2025-06-26,C2122,South,Pen Set,Stationery,250,110,3,0.1,70,750,675.0,400,275.0,2025-06,Low (1-10%)
O03869,2025-06-26,C0645,North,Headphones,Electronics,2500,1350,1,0.05,150,2500,2375.0,1500,875.0,2025-06,Low (1-10%)
O04296,2025-06-26,C0517,North,Backpack,Accessories,1800,850,2,0.05,40,3600,3420.0,1740,1680.0,2025-06,Low (1-10%)
O05035,2025-06-26,C0577,South,Laptop,Electronics,50000,41000,3,0.1,70,150000,135000.0,123070,11930.0,2025-06,Low (1-10%)
O05980,2025-06-26,C0967,East,Desk,Furniture,9000,6300,4,0.2,100,36000,28800.0,25300,3500.0,2025-06,High (>10%)
O05983,2025-06-26,C2286,West,Backpack,Accessories,1800,850,4,0.05,150,7200,6840.0,3550,3290.0,2025-06,Low (1-10%)
O00387,2025-06-27,C1341,West,Laptop,Electronics,50000,41000,4,0.3,40,200000,140000.0,164040,-24040.0,2025-06,High (>10%)
O00590,2025-06-27,C0330,North,Pen Set,Stationery,250,110,4,0.0,100,1000,1000.0,540,460.0,2025-06,None
O00631,2025-06-27,C0026,West,Notebook,Stationery,150,65,4,0.0,70,600,600.0,330,270.0,2025-06,None
O01368,2025-06-27,C2062,South,Office Chair,Furniture,6500,4300,4,0.2,100,26000,20800.0,17300,3500.0,2025-06,High (>10%)
O02121,2025-06-27,C1104,West,Pen Set,Stationery,250,110,3,0.2,100,750,600.0,430,170.0,2025-06,High (>10%)
O02473,2025-06-27,C2388,North,Office Chair,Furniture,6500,4300,2,0.05,100,13000,12350.0,8700,3650.0,2025-06,Low (1-10%)
O02718,2025-06-27,C0691,East,Notebook,Stationery,150,65,3,0.2,100,450,360.0,295,65.0,2025-06,High (>10%)
O03856,2025-06-27,C1101,East,Notebook,Stationery,150,65,2,0.2,40,300,240.0,170,70.0,2025-06,High (>10%)
O03926,2025-06-27,C1728,North,Desk,Furniture,9000,6300,2,0.0,150,18000,18000.0,12750,5250.0,2025-06,None
O04036,2025-06-27,C1775,East,Laptop,Electronics,50000,41000,2,0.05,70,100000,95000.0,82070,12930.0,2025-06,Low (1-10%)
O04323,2025-06-27,C1423,East,Office Chair,Furniture,6500,4300,1,0.2,70,6500,5200.0,4370,830.0,2025-06,High (>10%)
O00025,2025-06-28,C2301,Unknown,Pen Set,Stationery,250,110,2,0.2,150,500,400.0,370,30.0,2025-06,High (>10%)
O00103,2025-06-28,C0376,South,Pen Set,Stationery,250,110,1,0.0,70,250,250.0,180,70.0,2025-06,None
O00508,2025-06-28,C0893,North,Headphones,Electronics,2500,1350,1,0.05,70,2500,2375.0,1420,955.0,2025-06,Low (1-10%)
O01841,2025-06-28,C1517,East,Office Chair,Furniture,6500,4300,2,0.0,40,13000,13000.0,8640,4360.0,2025-06,None
O02219,2025-06-28,C1100,South,Keyboard,Electronics,1800,1000,3,0.2,150,5400,4320.0,3150,1170.0,2025-06,High (>10%)
O02369,2025-06-28,C0569,East,Headphones,Electronics,2500,1350,4,0.3,150,10000,7000.0,5550,1450.0,2025-06,High (>10%)
O02896,2025-06-28,C0924,North,Desk,Furniture,9000,6300,1,0.1,70,9000,8100.0,6370,1730.0,2025-06,Low (1-10%)
O03158,2025-06-28,C0046,East,Backpack,Accessories,1800,850,2,0.3,150,3600,2520.0,1850,670.0,2025-06,High (>10%)
O03553,2025-06-28,C1123,East,Backpack,Accessories,1800,850,1,0.3,100,1800,1260.0,950,310.0,2025-06,High (>10%)
O03987,2025-06-28,C0834,West,Keyboard,Electronics,1800,1000,1,0.0,70,1800,1800.0,1070,730.0,2025-06,None
O04037,2025-06-28,C0743,West,Notebook,Stationery,150,65,4,0.1,40,600,540.0,300,240.0,2025-06,Low (1-10%)
O04105,2025-06-28,C2381,South,Laptop,Electronics,50000,41000,4,0.0,70,200000,200000.0,164070,35930.0,2025-06,None
O04154,2025-06-28,C0023,East,Backpack,Accessories,1800,850,1,0.2,70,1800,1440.0,920,520.0,2025-06,High (>10%)
O04540,2025-06-28,C0874,West,Pen Set,Stationery,250,110,3,0.3,40,750,525.0,370,155.0,2025-06,High (>10%)
O04743,2025-06-28,C1040,East,Office Chair,Furniture,6500,4300,1,0.3,70,6500,4550.0,4370,180.0,2025-06,High (>10%)
O04844,2025-06-28,C2108,East,Headphones,Electronics,2500,1350,3,0.1,150,7500,6750.0,4200,2550.0,2025-06,Low (1-10%)
O05178,2025-06-28,C1216,West,Office Chair,Furniture,6500,4300,3,0.05,40,19500,18525.0,12940,5585.0,2025-06,Low (1-10%)
O05277,2025-06-28,C0028,East,Headphones,Electronics,2500,1350,2,0.2,150,5000,4000.0,2850,1150.0,2025-06,High (>10%)
O05471,2025-06-28,C0189,South,Desk,Furniture,9000,6300,2,0.0,40,18000,18000.0,12640,5360.0,2025-06,None
O00366,2025-06-29,C2029,North,Desk,Furniture,9000,6300,4,0.05,70,36000,34200.0,25270,8930.0,2025-06,Low (1-10%)
O00588,2025-06-29,C2478,South,Laptop,Electronics,50000,41000,3,0.0,70,150000,150000.0,123070,26930.0,2025-06,None
O01552,2025-06-29,C0963,North,Pen Set,Stationery,250,110,4,0.0,40,1000,1000.0,480,520.0,2025-06,None
O01563,2025-06-29,C0170,West,Headphones,Electronics,2500,1350,1,0.0,150,2500,2500.0,1500,1000.0,2025-06,None
O01595,2025-06-29,C2442,West,Notebook,Stationery,150,65,1,0.1,70,150,135.0,135,0.0,2025-06,Low (1-10%)
O02107,2025-06-29,C2468,West,Pen Set,Stationery,250,110,3,0.05,100,750,712.5,430,282.5,2025-06,Low (1-10%)
O02303,2025-06-29,C0203,West,Desk,Furniture,9000,6300,3,0.05,70,27000,25650.0,18970,6680.0,2025-06,Low (1-10%)
O02709,2025-06-29,C0293,South,Notebook,Stationery,150,65,3,0.3,70,450,315.0,265,50.0,2025-06,High (>10%)
O02821,2025-06-29,C2027,West,Desk,Furniture,9000,6300,1,0.1,100,9000,8100.0,6400,1700.0,2025-06,Low (1-10%)
O03582,2025-06-29,C1783,North,Pen Set,Stationery,250,110,3,0.2,150,750,600.0,480,120.0,2025-06,High (>10%)
O05629,2025-06-29,C1480,East,Office Chair,Furniture,6500,4300,3,0.05,40,19500,18525.0,12940,5585.0,2025-06,Low (1-10%)
O05770,2025-06-29,C1250,South,Desk,Furniture,9000,6300,2,0.3,40,18000,12600.0,12640,-40.0,2025-06,High (>10%)
O00112,2025-06-30,C0096,South,Pen Set,Stationery,250,110,4,0.3,40,1000,700.0,480,220.0,2025-06,High (>10%)
O00710,2025-06-30,C0685,East,Office Chair,Furniture,6500,4300,1,0.2,150,6500,5200.0,4450,750.0,2025-06,High (>10%)
O01958,2025-06-30,C1966,South,Desk,Furniture,9000,6300,1,0.0,100,9000,9000.0,6400,2600.0,2025-06,None
O02014,2025-06-30,C2029,North,Backpack,Accessories,1800,850,4,0.1,40,7200,6480.0,3440,3040.0,2025-06,Low (1-10%)
O02380,2025-06-30,C1648,North,Notebook,Stationery,150,65,1,0.05,40,150,142.5,105,37.5,2025-06,Low (1-10%)
O02895,2025-06-30,C0922,North,Keyboard,Electronics,1800,1000,1,0.05,150,1800,1710.0,1150,560.0,2025-06,Low (1-10%)
O02950,2025-06-30,C0969,South,Desk,Furniture,9000,6300,3,0.0,150,27000,27000.0,19050,7950.0,2025-06,None
O02996,2025-06-30,C1256,West,Notebook,Stationery,150,65,4,0.1,150,600,540.0,410,130.0,2025-06,Low (1-10%)
O03088,2025-06-30,C2441,North,Headphones,Electronics,2500,1350,4,0.0,40,10000,10000.0,5440,4560.0,2025-06,None
O04441,2025-06-30,C2372,East,Keyboard,Electronics,1800,1000,4,0.0,100,7200,7200.0,4100,3100.0,2025-06,None
O04641,2025-06-30,C2427,North,Pen Set,Stationery,250,110,4,0.2,150,1000,800.0,590,210.0,2025-06,High (>10%)
O05516,2025-06-30,C0416,East,Notebook,Stationery,150,65,4,0.0,150,600,600.0,410,190.0,2025-06,None
O05765,2025-06-30,C2005,North,Keyboard,Electronics,1800,1000,4,0.0,70,7200,7200.0,4070,3130.0,2025-06,None
O00596,2025-07-01,C1611,South,Pen Set,Stationery,250,110,1,0.0,150,250,250.0,260,-10.0,2025-07,None
O00807,2025-07-01,C0206,East,Desk,Furniture,9000,6300,3,0.2,100,27000,21600.0,19000,2600.0,2025-07,High (>10%)
O00980,2025-07-01,C2478,North,Desk,Furniture,9000,6300,4,0.1,40,36000,32400.0,25240,7160.0,2025-07,Low (1-10%)
O01014,2025-07-01,C2357,North,Keyboard,Electronics,1800,1000,4,0.1,150,7200,6480.0,4150,2330.0,2025-07,Low (1-10%)
O01114,2025-07-01,C2136,West,Keyboard,Electronics,1800,1000,4,0.05,40,7200,6840.0,4040,2800.0,2025-07,Low (1-10%)
O01870,2025-07-01,C1610,West,Pen Set,Stationery,250,110,2,0.1,150,500,450.0,370,80.0,2025-07,Low (1-10%)
O01878,2025-07-01,C0170,South,Backpack,Accessories,1800,850,3,0.1,100,5400,4860.0,2650,2210.0,2025-07,Low (1-10%)
O01934,2025-07-01,C1345,South,Backpack,Accessories,1800,850,3,0.0,40,5400,5400.0,2590,2810.0,2025-07,None
O02535,2025-07-01,C0818,North,Pen Set,Stationery,250,110,4,0.05,100,1000,950.0,540,410.0,2025-07,Low (1-10%)
O03184,2025-07-01,C2265,East,Laptop,Electronics,50000,41000,3,0.0,100,150000,150000.0,123100,26900.0,2025-07,None
O05651,2025-07-01,C1466,South,Backpack,Accessories,1800,850,2,0.0,150,3600,3600.0,1850,1750.0,2025-07,None
O05926,2025-07-01,C1766,East,Laptop,Electronics,50000,41000,2,0.1,70,100000,90000.0,82070,7930.0,2025-07,Low (1-10%)
O00533,2025-07-02,C0462,West,Headphones,Electronics,2500,1350,2,0.0,70,5000,5000.0,2770,2230.0,2025-07,None
O00843,2025-07-02,C1553,North,Backpack,Accessories,1800,850,2,0.05,100,3600,3420.0,1800,1620.0,2025-07,Low (1-10%)
O01206,2025-07-02,C0680,South,Backpack,Accessories,1800,850,3,0.2,100,5400,4320.0,2650,1670.0,2025-07,High (>10%)
O01213,2025-07-02,C1523,North,Office Chair,Furniture,6500,4300,4,0.3,100,26000,18200.0,17300,900.0,2025-07,High (>10%)
O01553,2025-07-02,C2077,West,Desk,Furniture,9000,6300,1,0.1,70,9000,8100.0,6370,1730.0,2025-07,Low (1-10%)
O02228,2025-07-02,C1329,East,Backpack,Accessories,1800,850,4,0.2,100,7200,5760.0,3500,2260.0,2025-07,High (>10%)
O02447,2025-07-02,C1984,West,Pen Set,Stationery,250,110,1,0.0,40,250,250.0,150,100.0,2025-07,None
O03141,2025-07-02,C0285,South,Office Chair,Furniture,6500,4300,3,0.05,150,19500,18525.0,13050,5475.0,2025-07,Low (1-10%)
O03415,2025-07-02,C1659,East,Desk,Furniture,9000,6300,4,0.2,70,36000,28800.0,25270,3530.0,2025-07,High (>10%)
O03636,2025-07-02,C1649,East,Office Chair,Furniture,6500,4300,1,0.0,150,6500,6500.0,4450,2050.0,2025-07,None
O03802,2025-07-02,C0898,East,Desk,Furniture,9000,6300,1,0.1,100,9000,8100.0,6400,1700.0,2025-07,Low (1-10%)
O04272,2025-07-02,C1049,East,Desk,Furniture,9000,6300,4,0.0,70,36000,36000.0,25270,10730.0,2025-07,None
O04325,2025-07-02,C0492,East,Backpack,Accessories,1800,850,1,0.1,100,1800,1620.0,950,670.0,2025-07,Low (1-10%)
O04333,2025-07-02,C1971,South,Pen Set,Stationery,250,110,3,0.1,100,750,675.0,430,245.0,2025-07,Low (1-10%)
O04981,2025-07-02,C0852,South,Backpack,Accessories,1800,850,2,0.3,100,3600,2520.0,1800,720.0,2025-07,High (>10%)
O05146,2025-07-02,C2007,West,Pen Set,Stationery,250,110,3,0.0,40,750,750.0,370,380.0,2025-07,None
O05853,2025-07-02,C0630,East,Keyboard,Electronics,1800,1000,1,0.05,70,1800,1710.0,1070,640.0,2025-07,Low (1-10%)
O05962,2025-07-02,C1332,North,Desk,Furniture,9000,6300,4,0.05,40,36000,34200.0,25240,8960.0,2025-07,Low (1-10%)
O00690,2025-07-03,C0711,North,Pen Set,Stationery,250,110,3,0.0,40,750,750.0,370,380.0,2025-07,None
O00943,2025-07-03,C0156,West,Backpack,Accessories,1800,850,3,0.05,70,5400,5130.0,2620,2510.0,2025-07,Low (1-10%)
O01124,2025-07-03,C0882,North,Headphones,Electronics,2500,1350,4,0.0,40,10000,10000.0,5440,4560.0,2025-07,None
O01313,2025-07-03,C0334,South,Pen Set,Stationery,250,110,3,0.2,40,750,600.0,370,230.0,2025-07,High (>10%)
O02274,2025-07-03,C0340,North,Office Chair,Furniture,6500,4300,4,0.0,150,26000,26000.0,17350,8650.0,2025-07,None
O02517,2025-07-03,C2243,West,Notebook,Stationery,150,65,3,0.0,40,450,450.0,235,215.0,2025-07,None
O02773,2025-07-03,C1045,South,Headphones,Electronics,2500,1350,1,0.2,40,2500,2000.0,1390,610.0,2025-07,High (>10%)
O03069,2025-07-03,C0644,North,Headphones,Electronics,2500,1350,1,0.0,40,2500,2500.0,1390,1110.0,2025-07,None
O03070,2025-07-03,C0835,East,Laptop,Electronics,50000,41000,2,0.1,70,100000,90000.0,82070,7930.0,2025-07,Low (1-10%)
O03522,2025-07-03,C0879,South,Keyboard,Electronics,1800,1000,4,0.3,100,7200,5040.0,4100,940.0,2025-07,High (>10%)
O03524,2025-07-03,C2356,North,Headphones,Electronics,2500,1350,4,0.3,40,10000,7000.0,5440,1560.0,2025-07,High (>10%)
O03589,2025-07-03,C2152,South,Notebook,Stationery,150,65,4,0.2,70,600,480.0,330,150.0,2025-07,High (>10%)
O04140,2025-07-03,C2452,West,Desk,Furniture,9000,6300,1,0.05,150,9000,8550.0,6450,2100.0,2025-07,Low (1-10%)
O04579,2025-07-03,C1837,West,Keyboard,Electronics,1800,1000,1,0.0,100,1800,1800.0,1100,700.0,2025-07,None
O04819,2025-07-03,C1710,North,Desk,Furniture,9000,6300,4,0.1,70,36000,32400.0,25270,7130.0,2025-07,Low (1-10%)
O05199,2025-07-03,C0154,West,Desk,Furniture,9000,6300,3,0.2,70,27000,21600.0,18970,2630.0,2025-07,High (>10%)
O00119,2025-07-04,C0273,East,Headphones,Electronics,2500,1350,4,0.05,70,10000,9500.0,5470,4030.0,2025-07,Low (1-10%)
O00271,2025-07-04,C2095,North,Keyboard,Electronics,1800,1000,1,0.0,150,1800,1800.0,1150,650.0,2025-07,None
O00658,2025-07-04,C1008,North,Notebook,Stationery,150,65,3,0.0,70,450,450.0,265,185.0,2025-07,None
O00818,2025-07-04,C1623,North,Laptop,Electronics,50000,41000,2,0.0,150,100000,100000.0,82150,17850.0,2025-07,None
O01050,2025-07-04,C0857,East,Laptop,Electronics,50000,41000,3,0.1,150,150000,135000.0,123150,11850.0,2025-07,Low (1-10%)
O01241,2025-07-04,C1457,North,Desk,Furniture,9000,6300,2,0.1,70,18000,16200.0,12670,3530.0,2025-07,Low (1-10%)
O01279,2025-07-04,C0136,North,Laptop,Electronics,50000,41000,1,0.1,70,50000,45000.0,41070,3930.0,2025-07,Low (1-10%)
O01607,2025-07-04,C2114,South,Headphones,Electronics,2500,1350,3,0.3,150,7500,5250.0,4200,1050.0,2025-07,High (>10%)
O01703,2025-07-04,C2086,North,Notebook,Stationery,150,65,4,0.1,100,600,540.0,360,180.0,2025-07,Low (1-10%)
O01811,2025-07-04,C1619,South,Headphones,Electronics,2500,1350,2,0.05,150,5000,4750.0,2850,1900.0,2025-07,Low (1-10%)
O03174,2025-07-04,C0365,South,Keyboard,Electronics,1800,1000,3,0.2,40,5400,4320.0,3040,1280.0,2025-07,High (>10%)
O03249,2025-07-04,C2468,South,Headphones,Electronics,2500,1350,2,0.0,70,5000,5000.0,2770,2230.0,2025-07,None
O03438,2025-07-04,C1923,North,Notebook,Stationery,150,65,3,0.0,40,450,450.0,235,215.0,2025-07,None
O03722,2025-07-04,C1533,North,Desk,Furniture,9000,6300,4,0.05,40,36000,34200.0,25240,8960.0,2025-07,Low (1-10%)
O03796,2025-07-04,C0186,East,Keyboard,Electronics,1800,1000,4,0.0,150,7200,7200.0,4150,3050.0,2025-07,None
O04034,2025-07-04,C1910,North,Keyboard,Electronics,1800,1000,4,0.05,70,7200,6840.0,4070,2770.0,2025-07,Low (1-10%)
O04148,2025-07-04,C1123,North,Pen Set,Stationery,250,110,2,0.0,100,500,500.0,320,180.0,2025-07,None
O04240,2025-07-04,C1814,North,Headphones,Electronics,2500,1350,4,0.0,70,10000,10000.0,5470,4530.0,2025-07,None
O04358,2025-07-04,C1349,North,Keyboard,Electronics,1800,1000,4,0.05,100,7200,6840.0,4100,2740.0,2025-07,Low (1-10%)
O04813,2025-07-04,C0745,East,Desk,Furniture,9000,6300,1,0.1,150,9000,8100.0,6450,1650.0,2025-07,Low (1-10%)
O04873,2025-07-04,C0702,West,Laptop,Electronics,50000,41000,2,0.3,40,100000,70000.0,82040,-12040.0,2025-07,High (>10%)
O05004,2025-07-04,C1945,North,Notebook,Stationery,150,65,4,0.0,100,600,600.0,360,240.0,2025-07,None
O05491,2025-07-04,C1829,East,Office Chair,Furniture,6500,4300,1,0.2,40,6500,5200.0,4340,860.0,2025-07,High (>10%)
O05641,2025-07-04,C0145,East,Pen Set,Stationery,250,110,3,0.0,150,750,750.0,480,270.0,2025-07,None
O00360,2025-07-05,C1077,North,Notebook,Stationery,150,65,1,0.0,100,150,150.0,165,-15.0,2025-07,None
O00750,2025-07-05,C0711,North,Headphones,Electronics,2500,1350,3,0.05,150,7500,7125.0,4200,2925.0,2025-07,Low (1-10%)
O01692,2025-07-05,C0200,South,Backpack,Accessories,1800,850,2,0.3,70,3600,2520.0,1770,750.0,2025-07,High (>10%)
O02270,2025-07-05,C0774,North,Backpack,Accessories,1800,850,2,0.05,150,3600,3420.0,1850,1570.0,2025-07,Low (1-10%)
O02488,2025-07-05,C2051,West,Laptop,Electronics,50000,41000,1,0.0,70,50000,50000.0,41070,8930.0,2025-07,None
O02541,2025-07-05,C0667,West,Keyboard,Electronics,1800,1000,3,0.0,100,5400,5400.0,3100,2300.0,2025-07,None
O02553,2025-07-05,C0204,South,Headphones,Electronics,2500,1350,1,0.1,150,2500,2250.0,1500,750.0,2025-07,Low (1-10%)
